symbol,industry,sector_name,assignment_count,is_unique_assignment
000716.SZ,包装食品与肉类,GICS4包装食品与肉类,1,True
000717.SZ,钢铁,GICS4钢铁,1,True
000718.SZ,房地产开发,GICS4房地产开发,1,True
000719.SZ,出版,GICS4出版,1,True
00072.HK,广告,GICS4广告,1,True
000720.SZ,电气部件与设备,GICS4电气部件与设备,1,True
000721.SZ,餐馆,GICS4餐馆,1,True
000722.SZ,电力公用事业,GICS4电力公用事业,1,True
000723.SZ,煤与消费用燃料,GICS4煤与消费用燃料,1,True
000725.SZ,电子设备和仪器,GICS4电子设备和仪器,1,True
000726.SZ,纺织品,GICS4纺织品,1,True
000727.SZ,电子设备和仪器,GICS4电子设备和仪器,1,True
000728.SZ,投资银行业与经纪业,GICS4投资银行业与经纪业,1,True
000729.SZ,啤酒酿造商,GICS4啤酒酿造商,1,True
00073.HK,农产品与服务,GICS4农产品与服务,1,True
000730.SZ,建筑与工程,GICS4建筑与工程,1,True
000731.SZ,化肥与农用药剂,GICS4化肥与农用药剂,1,True
000732.SZ,房地产开发,GICS4房地产开发,1,True
000733.SZ,电子元件,GICS4电子元件,1,True
000735.SZ,包装食品与肉类,GICS4包装食品与肉类,1,True
000736.SZ,房地产开发,GICS4房地产开发,1,True
000737.SZ,多种金属与采矿,GICS4多种金属与采矿,1,True
000738.SZ,航天航空与国防,GICS4航天航空与国防,1,True
000739.SZ,制药,GICS4制药,1,True
000748.SZ,电脑硬件、储存设备及电脑周边,GICS4电脑硬件、储存设备及电脑周边,1,True
00075.HK,房地产经营公司,GICS4房地产经营公司,1,True
000750.SZ,投资银行业与经纪业,GICS4投资银行业与经纪业,1,True
000751.SZ,多种金属与采矿,GICS4多种金属与采矿,1,True
000752.SZ,啤酒酿造商,GICS4啤酒酿造商,1,True
000753.SZ,汽车零售,GICS4汽车零售,1,True
000755.SZ,公路与铁路,GICS4公路与铁路,1,True
000756.SZ,制药,GICS4制药,1,True
000757.SZ,工业机械、物料与部件,GICS4工业机械、物料与部件,1,True
000758.SZ,多种金属与采矿,GICS4多种金属与采矿,1,True
000759.SZ,日常消费品零售,GICS4日常消费品零售,1,True
00076.HK,电子制造服务,GICS4电子制造服务,1,True
000760.SZ,汽车零件与设备,GICS4汽车零件与设备,1,True
000761.SZ,钢铁,GICS4钢铁,1,True
000762.SZ,多种金属与采矿,GICS4多种金属与采矿,1,True
000763.SZ,石油与天然气的炼制和营销,GICS4石油与天然气的炼制和营销,1,True
000765.SZ,建筑与工程,GICS4建筑与工程,1,True
000766.SZ,制药,GICS4制药,1,True
000767.SZ,电力公用事业,GICS4电力公用事业,1,True
000768.SZ,航天航空与国防,GICS4航天航空与国防,1,True
000769.SZ,农产品与服务,GICS4农产品与服务,1,True
00077.HK,地面客运,GICS4地面客运,1,True
000776.SZ,投资银行业与经纪业,GICS4投资银行业与经纪业,1,True
000777.SZ,工业机械、物料与部件,GICS4工业机械、物料与部件,1,True
000778.SZ,钢铁,GICS4钢铁,1,True
000779.SZ,调查和咨询服务,GICS4调查和咨询服务,1,True
00078.HK,酒店、度假村与豪华游轮,GICS4酒店、度假村与豪华游轮,1,True
000780.SZ,煤与消费用燃料,GICS4煤与消费用燃料,1,True
000782.SZ,商品化工,GICS4商品化工,1,True
000783.SZ,投资银行业与经纪业,GICS4投资银行业与经纪业,1,True
000786.SZ,建筑产品,GICS4建筑产品,1,True
000788.SZ,制药,GICS4制药,1,True
000789.SZ,建筑材料,GICS4建筑材料,1,True
00079.HK,特殊消费者服务,GICS4特殊消费者服务,1,True
000790.SZ,制药,GICS4制药,1,True
000791.SZ,电力公用事业,GICS4电力公用事业,1,True
000792.SZ,化肥与农用药剂,GICS4化肥与农用药剂,1,True
000793.SZ,出版,GICS4出版,1,True
000795.SZ,多种金属与采矿,GICS4多种金属与采矿,1,True
000796.SZ,特殊消费者服务,GICS4特殊消费者服务,1,True
000797.SZ,房地产开发,GICS4房地产开发,1,True
000798.SZ,包装食品与肉类,GICS4包装食品与肉类,1,True
000799.SZ,酿酒商与葡萄酒商,GICS4酿酒商与葡萄酒商,1,True
00080.HK,资产管理与托管银行,GICS4资产管理与托管银行,1,True
000800.SZ,汽车制造商,GICS4汽车制造商,1,True
000801.SZ,通信设备,GICS4通信设备,1,True
000802.SZ,电影和娱乐,GICS4电影和娱乐,1,True
000803.SZ,环境与设施服务,GICS4环境与设施服务,1,True
000805.SZ,贸易公司与经销商,GICS4贸易公司与经销商,1,True
000806.SZ,电气部件与设备,GICS4电气部件与设备,1,True
000807.SZ,铝,GICS4铝,1,True
000809.SZ,房地产开发,GICS4房地产开发,1,True
00081.HK,房地产开发,GICS4房地产开发,1,True
000810.SZ,通信设备,GICS4通信设备,1,True
000811.SZ,工业机械、物料与部件,GICS4工业机械、物料与部件,1,True
000812.SZ,商业印刷,GICS4商业印刷,1,True
000813.SZ,制药,GICS4制药,1,True
000815.SZ,信息科技咨询与其它服务,GICS4信息科技咨询与其它服务,1,True
000816.SZ,建筑机械与重型运输设备,GICS4建筑机械与重型运输设备,1,True
000817.SZ,石油与天然气的勘探与生产,GICS4石油与天然气的勘探与生产,1,True
000818.SZ,商品化工,GICS4商品化工,1,True
000819.SZ,商品化工,GICS4商品化工,1,True
00082.HK,互动媒体与服务,GICS4互动媒体与服务,1,True
000820.SZ,环境与设施服务,GICS4环境与设施服务,1,True
000821.SZ,半导体材料与设备,GICS4半导体材料与设备,1,True
000822.SZ,商品化工,GICS4商品化工,1,True
000823.SZ,电子元件,GICS4电子元件,1,True
000825.SZ,钢铁,GICS4钢铁,1,True
000826.SZ,环境与设施服务,GICS4环境与设施服务,1,True
000827.SZ,工业集团企业,GICS4工业集团企业,1,True
000828.SZ,公路与铁路,GICS4公路与铁路,1,True
000829.SZ,通信设备,GICS4通信设备,1,True
00083.HK,房地产开发,GICS4房地产开发,1,True
000830.SZ,化肥与农用药剂,GICS4化肥与农用药剂,1,True
000831.SZ,多种金属与采矿,GICS4多种金属与采矿,1,True
000832.SZ,商品化工,GICS4商品化工,1,True
000833.SZ,纸制品,GICS4纸制品,1,True
000835.SZ,应用软件,GICS4应用软件,1,True
000836.SZ,通信设备,GICS4通信设备,1,True
000837.SZ,工业机械、物料与部件,GICS4工业机械、物料与部件,1,True
000838.SZ,房地产开发,GICS4房地产开发,1,True
000839.SZ,互联网服务与基础架构,GICS4互联网服务与基础架构,1,True
00084.HK,其他专卖店,GICS4其他专卖店,1,True
000848.SZ,软饮料与不含酒精饮料,GICS4软饮料与不含酒精饮料,1,True
00085.HK,半导体产品,GICS4半导体产品,1,True
000850.SZ,纺织品,GICS4纺织品,1,True
000851.SZ,通信设备,GICS4通信设备,1,True
000852.SZ,石油天然气设备与服务,GICS4石油天然气设备与服务,1,True
000856.SZ,工业机械、物料与部件,GICS4工业机械、物料与部件,1,True
000858.SZ,酿酒商与葡萄酒商,GICS4酿酒商与葡萄酒商,1,True
000859.SZ,商品化工,GICS4商品化工,1,True
00086.HK,消费信贷,GICS4消费信贷,1,True
000860.SZ,包装食品与肉类,GICS4包装食品与肉类,1,True
000861.SZ,房地产经营公司,GICS4房地产经营公司,1,True
000862.SZ,电力公用事业,GICS4电力公用事业,1,True
000863.SZ,房地产开发,GICS4房地产开发,1,True
000866.SZ,石油与天然气的炼制和营销,GICS4石油与天然气的炼制和营销,1,True
000868.SZ,汽车制造商,GICS4汽车制造商,1,True
000869.SZ,酿酒商与葡萄酒商,GICS4酿酒商与葡萄酒商,1,True
00087.HK,多品类零售,GICS4多品类零售,1,True
000875.SZ,电力公用事业,GICS4电力公用事业,1,True
000876.SZ,农产品与服务,GICS4农产品与服务,1,True
000877.SZ,建筑材料,GICS4建筑材料,1,True
000878.SZ,多种金属与采矿,GICS4多种金属与采矿,1,True
00088.HK,多元化房地产业务,GICS4多元化房地产业务,1,True
000880.SZ,建筑机械与重型运输设备,GICS4建筑机械与重型运输设备,1,True
000881.SZ,工业集团企业,GICS4工业集团企业,1,True
000883.SZ,电力公用事业,GICS4电力公用事业,1,True
000885.SZ,环境与设施服务,GICS4环境与设施服务,1,True
000886.SZ,公路与铁路,GICS4公路与铁路,1,True
000887.SZ,轮胎与橡胶,GICS4轮胎与橡胶,1,True
000888.SZ,酒店、度假村与豪华游轮,GICS4酒店、度假村与豪华游轮,1,True
000889.SZ,信息科技咨询与其它服务,GICS4信息科技咨询与其它服务,1,True
00089.HK,房地产经营公司,GICS4房地产经营公司,1,True
000890.SZ,环境与设施服务,GICS4环境与设施服务,1,True
000892.SZ,电影和娱乐,GICS4电影和娱乐,1,True
000893.SZ,包装食品与肉类,GICS4包装食品与肉类,1,True
000895.SZ,包装食品与肉类,GICS4包装食品与肉类,1,True
000897.SZ,房地产开发,GICS4房地产开发,1,True
000898.SZ,钢铁,GICS4钢铁,1,True
000899.SZ,电力公用事业,GICS4电力公用事业,1,True
00090.HK,独立电力生产商与能源贸易商,GICS4独立电力生产商与能源贸易商,1,True
000900.SZ,公路与铁路,GICS4公路与铁路,1,True
000901.SZ,汽车零件与设备,GICS4汽车零件与设备,1,True
000902.SZ,化肥与农用药剂,GICS4化肥与农用药剂,1,True
000903.SZ,建筑机械与重型运输设备,GICS4建筑机械与重型运输设备,1,True
000905.SZ,海港与服务,GICS4海港与服务,1,True
000906.SZ,钢铁,GICS4钢铁,1,True
000908.SZ,制药,GICS4制药,1,True
000909.SZ,房地产开发,GICS4房地产开发,1,True
000910.SZ,林业产品,GICS4林业产品,1,True
000911.SZ,包装食品与肉类,GICS4包装食品与肉类,1,True
000912.SZ,化肥与农用药剂,GICS4化肥与农用药剂,1,True
000913.SZ,摩托车制造商,GICS4摩托车制造商,1,True
000915.SZ,制药,GICS4制药,1,True
000916.SZ,公路与铁路,GICS4公路与铁路,1,True
000917.SZ,广告,GICS4广告,1,True
000918.SZ,房地产开发,GICS4房地产开发,1,True
000919.SZ,制药,GICS4制药,1,True
00092.HK,新能源发电业者,GICS4新能源发电业者,1,True
000920.SZ,商品化工,GICS4商品化工,1,True
000921.SZ,家用电器,GICS4家用电器,1,True
000922.SZ,重型电气设备,GICS4重型电气设备,1,True
000923.SZ,建筑机械与重型运输设备,GICS4建筑机械与重型运输设备,1,True
000925.SZ,环境与设施服务,GICS4环境与设施服务,1,True
000926.SZ,房地产开发,GICS4房地产开发,1,True
000927.SZ,工业机械、物料与部件,GICS4工业机械、物料与部件,1,True
000928.SZ,建筑与工程,GICS4建筑与工程,1,True
000929.SZ,啤酒酿造商,GICS4啤酒酿造商,1,True
00093.HK,房地产开发,GICS4房地产开发,1,True
000930.SZ,商品化工,GICS4商品化工,1,True
000931.SZ,制药,GICS4制药,1,True
000932.SZ,钢铁,GICS4钢铁,1,True
000933.SZ,铝,GICS4铝,1,True
000935.SZ,资产管理与托管银行,GICS4资产管理与托管银行,1,True
000936.SZ,商品化工,GICS4商品化工,1,True
000937.SZ,煤与消费用燃料,GICS4煤与消费用燃料,1,True
000938.SZ,技术产品经销商,GICS4技术产品经销商,1,True
000939.SZ,煤与消费用燃料,GICS4煤与消费用燃料,1,True
00094.HK,林业产品,GICS4林业产品,1,True
000948.SZ,信息科技咨询与其它服务,GICS4信息科技咨询与其它服务,1,True
000949.SZ,商品化工,GICS4商品化工,1,True
00095.HK,房地产开发,GICS4房地产开发,1,True
000950.SZ,化肥与农用药剂,GICS4化肥与农用药剂,1,True
000951.SZ,建筑机械与重型运输设备,GICS4建筑机械与重型运输设备,1,True
000952.SZ,制药,GICS4制药,1,True
000953.SZ,制药,GICS4制药,1,True
000955.SZ,纺织品,GICS4纺织品,1,True
000956.SZ,石油与天然气的勘探与生产,GICS4石油与天然气的勘探与生产,1,True
000957.SZ,汽车制造商,GICS4汽车制造商,1,True
000958.SZ,特殊金融服务,GICS4特殊金融服务,1,True
000959.SZ,钢铁,GICS4钢铁,1,True
00096.HK,区域性银行,GICS4区域性银行,2,False
000960.SZ,多种金属与采矿,GICS4多种金属与采矿,1,True
000961.SZ,房地产开发,GICS4房地产开发,1,True
000962.SZ,多种金属与采矿,GICS4多种金属与采矿,1,True
000963.SZ,制药,GICS4制药,1,True
000965.SZ,房地产开发,GICS4房地产开发,1,True
000966.SZ,电力公用事业,GICS4电力公用事业,1,True
000967.SZ,电气部件与设备,GICS4电气部件与设备,1,True
000968.SZ,钢铁,GICS4钢铁,1,True
000969.SZ,多种金属与采矿,GICS4多种金属与采矿,1,True
00097.HK,多品类零售,GICS4多品类零售,1,True
000970.SZ,电子元件,GICS4电子元件,1,True
000971.SZ,互联网服务与基础架构,GICS4互联网服务与基础架构,1,True
000972.SZ,包装食品与肉类,GICS4包装食品与肉类,1,True
000973.SZ,商品化工,GICS4商品化工,1,True
000975.SZ,多种金属与采矿,GICS4多种金属与采矿,1,True
000976.SZ,铁路运输,GICS4铁路运输,1,True
000977.SZ,电脑硬件、储存设备及电脑周边,GICS4电脑硬件、储存设备及电脑周边,1,True
000978.SZ,酒店、度假村与豪华游轮,GICS4酒店、度假村与豪华游轮,1,True
000979.SZ,房地产开发,GICS4房地产开发,1,True
00098.HK,铝,GICS4铝,1,True
000980.SZ,汽车零件与设备,GICS4汽车零件与设备,1,True
000981.SZ,汽车零件与设备,GICS4汽车零件与设备,1,True
000982.SZ,商品化工,GICS4商品化工,1,True
000983.SZ,煤与消费用燃料,GICS4煤与消费用燃料,1,True
000985.SZ,商品化工,GICS4商品化工,1,True
000987.SZ,综合金融服务,GICS4综合金融服务,1,True
000988.SZ,电子设备和仪器,GICS4电子设备和仪器,1,True
000989.SZ,制药,GICS4制药,1,True
00099.HK,电子制造服务,GICS4电子制造服务,1,True
000990.SZ,商品化工,GICS4商品化工,1,True
000993.SZ,独立电力生产商与能源贸易商,GICS4独立电力生产商与能源贸易商,1,True
000995.SZ,酿酒商与葡萄酒商,GICS4酿酒商与葡萄酒商,1,True
000996.SZ,汽车零售,GICS4汽车零售,1,True
000997.SZ,应用软件,GICS4应用软件,1,True
000998.SZ,农产品与服务,GICS4农产品与服务,1,True
000999.SZ,制药,GICS4制药,1,True
00100.HK,互联网服务与基础架构,GICS4互联网服务与基础架构,1,True
00102.HK,赌场与赌博,GICS4赌场与赌博,1,True
00103.HK,钢铁,GICS4钢铁,1,True
00104.HK,其他专卖店,GICS4其他专卖店,1,True
00105.HK,房地产经营公司,GICS4房地产经营公司,1,True
00106.HK,房地产开发,GICS4房地产开发,1,True
00107.HK,公路与铁路,GICS4公路与铁路,1,True
00108.HK,房地产经营公司,GICS4房地产经营公司,1,True
00110.HK,技术产品经销商,GICS4技术产品经销商,1,True
00111.HK,投资银行业与经纪业,GICS4投资银行业与经纪业,1,True
00113.HK,服装零售,GICS4服装零售,1,True
00114.HK,消闲用品,GICS4消闲用品,1,True
00115.HK,房地产开发,GICS4房地产开发,1,True
00116.HK,服装、服饰与奢侈品,GICS4服装、服饰与奢侈品,1,True
00117.HK,电子元件,GICS4电子元件,1,True
00118.HK,工业机械、物料与部件,GICS4工业机械、物料与部件,1,True
00120.HK,房地产开发,GICS4房地产开发,1,True
001201.SZ,包装食品与肉类,GICS4包装食品与肉类,1,True
001202.SZ,航空货运与物流,GICS4航空货运与物流,1,True
001203.SZ,多种金属与采矿,GICS4多种金属与采矿,1,True
001205.SZ,海上运输,GICS4海上运输,1,True
001206.SZ,纸制品,GICS4纸制品,1,True
001207.SZ,商品化工,GICS4商品化工,1,True
001208.SZ,电气部件与设备,GICS4电气部件与设备,1,True
001209.SZ,服装、服饰与奢侈品,GICS4服装、服饰与奢侈品,1,True
001210.SZ,电力公用事业,GICS4电力公用事业,1,True
001211.SZ,家用器具与特殊消费品,GICS4家用器具与特殊消费品,1,True
001212.SZ,建筑材料,GICS4建筑材料,1,True
001213.SZ,铁路运输,GICS4铁路运输,1,True
001215.SZ,包装食品与肉类,GICS4包装食品与肉类,1,True
001216.SZ,家用器具与特殊消费品,GICS4家用器具与特殊消费品,1,True
001217.SZ,商品化工,GICS4商品化工,1,True
001218.SZ,商品化工,GICS4商品化工,1,True
001219.SZ,包装食品与肉类,GICS4包装食品与肉类,1,True
00122.HK,服装、服饰与奢侈品,GICS4服装、服饰与奢侈品,1,True
001220.SZ,航空货运与物流,GICS4航空货运与物流,1,True
001221.SZ,家用器具与特殊消费品,GICS4家用器具与特殊消费品,1,True
001222.SZ,消闲用品,GICS4消闲用品,1,True
001223.SZ,工业机械、物料与部件,GICS4工业机械、物料与部件,1,True
001225.SZ,工业机械、物料与部件,GICS4工业机械、物料与部件,1,True
001226.SZ,工业机械、物料与部件,GICS4工业机械、物料与部件,1,True
001227.SZ,区域性银行,GICS4区域性银行,1,True
